@relation WindPrediction

@attribute 'DATE' numeric
@attribute 'WIND' numeric
@attribute 'IND' numeric
@attribute 'RAIN' numeric
@attribute 'IND.1' numeric
@attribute 'T.MAX' numeric
@attribute 'IND.2' numeric
@attribute 'T.MIN' numeric
@attribute 'T.MIN.G' {low,medium,high}

@data
402.0,25.0,0.0,1.1,0.0,149.0,0.0,12.0,high
403.0,8.21,0.0,0.1,1.0,8.0,0.0,51.0,high
404.0,12.08,0.0,0.0,0.0,134.0,2.0,51.0,high
405.0,14.96,0.0,1.1,0.0,128.0,0.0,67.0,high
406.0,24.41,0.0,0.4,0.0,61.0,0.0,51.0,high
407.0,29.54,0.0,0.7,1.0,74.0,0.0,23.0,high
408.0,15.79,0.0,2.7,0.0,127.0,0.0,111.0,high
409.0,11.71,0.0,0.0,0.0,7.0,1.0,124.0,high
410.0,23.45,0.0,2.9,0.0,29.0,0.0,129.0,high
411.0,28.84,0.0,0.0,0.0,38.0,0.0,139.0,high
412.0,14.12,0.0,0.0,0.0,128.0,0.0,7.0,high
413.0,8.29,0.0,0.0,0.0,40.0,0.0,41.0,medium
414.0,7.92,0.0,0.0,0.0,57.0,0.0,65.0,high
415.0,1.46,0.0,0.0,0.0,41.0,0.0,22.0,high
416.0,7.04,0.0,0.0,0.0,0.0,0.0,38.0,high
417.0,15.29,0.0,0.0,0.0,6.0,0.0,39.0,high
418.0,20.21,0.0,0.0,0.0,150.0,0.0,16.0,low
419.0,18.12,0.0,0.0,0.0,151.0,0.0,21.0,low
420.0,22.63,0.0,0.4,0.0,12.0,0.0,50.0,high
421.0,25.62,0.0,5.4,0.0,152.0,1.0,115.0,high
422.0,26.87,0.0,0.0,0.0,153.0,1.0,115.0,medium
423.0,13.88,0.0,5.5,0.0,154.0,1.0,125.0,high
424.0,7.96,0.0,1.1,0.0,153.0,0.0,26.0,high
425.0,9.59,0.0,0.5,0.0,2.0,0.0,129.0,high
426.0,6.71,0.0,5.0,0.0,155.0,1.0,140.0,high
427.0,5.33,0.0,0.0,0.0,133.0,1.0,141.0,high
428.0,5.79,0.0,0.0,0.0,127.0,1.0,142.0,high
429.0,8.0,0.0,0.0,0.0,127.0,1.0,143.0,high
430.0,29.58,0.0,2.7,0.0,2.0,1.0,144.0,high
431.0,18.0,0.0,13.9,0.0,137.0,0.0,5.0,high
432.0,9.0,0.0,6.0,0.0,5.0,0.0,39.0,high
433.0,3.83,0.0,7.7,0.0,129.0,0.0,145.0,high
434.0,10.92,0.0,2.7,1.0,2.0,0.0,112.0,high
435.0,7.71,0.0,0.0,0.0,127.0,0.0,7.0,low
436.0,6.83,0.0,0.0,0.0,151.0,1.0,126.0,high
437.0,4.0,0.0,0.0,0.0,156.0,1.0,134.0,high
438.0,16.54,0.0,3.0,0.0,3.0,0.0,146.0,low
439.0,12.58,0.0,0.0,0.0,127.0,0.0,51.0,high
440.0,7.71,0.0,0.0,0.0,1.0,0.0,119.0,high
441.0,5.79,0.0,0.0,0.0,26.0,1.0,15.0,high
442.0,9.04,0.0,0.0,0.0,157.0,1.0,125.0,high
443.0,7.67,0.0,0.0,0.0,55.0,1.0,116.0,high
444.0,6.71,0.0,0.0,0.0,4.0,0.0,21.0,high
445.0,5.96,0.0,0.5,0.0,13.0,1.0,4.0,high
446.0,9.42,0.0,0.0,0.0,7.0,0.0,33.0,low
447.0,3.5,0.0,0.2,0.0,7.0,0.0,136.0,medium
448.0,19.41,0.0,2.3,0.0,52.0,0.0,39.0,high
449.0,14.88,0.0,0.3,0.0,20.0,0.0,44.0,high
450.0,9.92,0.0,0.2,0.0,122.0,0.0,18.0,high
451.0,13.54,0.0,4.4,0.0,14.0,1.0,147.0,high
452.0,10.83,0.0,1.2,0.0,82.0,0.0,16.0,high
453.0,13.75,0.0,0.3,0.0,13.0,0.0,117.0,high
454.0,16.42,0.0,0.4,0.0,5.0,1.0,148.0,high
455.0,19.79,0.0,2.7,0.0,36.0,0.0,149.0,medium
456.0,20.83,0.0,5.2,0.0,40.0,0.0,8.0,high
457.0,10.67,0.0,4.0,0.0,34.0,0.0,20.0,medium
458.0,17.83,0.0,3.8,0.0,52.0,0.0,51.0,high
459.0,22.42,0.0,1.7,0.0,13.0,0.0,23.0,high
460.0,17.08,0.0,1.1,0.0,57.0,0.0,56.0,high
461.0,22.5,0.0,1.5,0.0,10.0,0.0,68.0,high
462.0,18.25,0.0,6.1,0.0,128.0,0.0,21.0,high
463.0,16.21,0.0,3.8,0.0,55.0,0.0,9.0,high
464.0,12.04,0.0,1.8,0.0,122.0,0.0,112.0,high
465.0,14.12,0.0,0.1,0.0,18.0,0.0,106.0,high
466.0,3.79,0.0,0.0,0.0,128.0,0.0,71.0,high
467.0,6.58,0.0,0.0,0.0,41.0,1.0,124.0,high
468.0,11.42,0.0,0.0,0.0,125.0,0.0,51.0,high
469.0,13.83,0.0,0.0,0.0,148.0,0.0,137.0,high
470.0,15.34,0.0,0.5,0.0,147.0,0.0,18.0,high
471.0,14.83,0.0,3.3,0.0,135.0,0.0,68.0,high
472.0,11.71,0.0,0.8,0.0,158.0,0.0,46.0,high
473.0,6.21,0.0,0.0,0.0,19.0,0.0,38.0,high
474.0,6.17,0.0,0.2,0.0,9.0,0.0,49.0,high
475.0,3.58,0.0,7.4,0.0,122.0,0.0,49.0,high
476.0,8.58,0.0,0.0,0.0,120.0,0.0,146.0,high
477.0,8.96,0.0,0.0,0.0,10.0,0.0,38.0,high
478.0,5.79,0.0,0.0,0.0,64.0,0.0,43.0,high
479.0,5.83,0.0,0.0,0.0,60.0,0.0,49.0,high
480.0,7.67,0.0,0.0,0.0,117.0,0.0,145.0,high
481.0,6.42,0.0,0.0,0.0,126.0,0.0,37.0,low
482.0,5.17,0.0,0.0,0.0,30.0,0.0,122.0,high
483.0,5.37,0.0,0.0,1.0,17.0,0.0,20.0,high
484.0,5.41,0.0,0.0,0.0,82.0,0.0,56.0,high
485.0,2.25,0.0,0.0,0.0,33.0,0.0,111.0,high
486.0,4.0,0.0,0.0,0.0,65.0,0.0,44.0,high
487.0,3.5,0.0,0.0,0.0,65.0,0.0,39.0,high
488.0,5.83,0.0,0.0,0.0,68.0,0.0,31.0,high
489.0,8.79,0.0,0.0,0.0,65.0,0.0,28.0,high
490.0,4.88,0.0,7.9,0.0,50.0,0.0,31.0,high
491.0,14.09,0.0,0.3,0.0,159.0,0.0,109.0,high
492.0,11.34,0.0,2.0,0.0,68.0,0.0,77.0,high
493.0,7.04,0.0,2.6,0.0,32.0,0.0,12.0,low
494.0,5.96,0.0,6.9,0.0,58.0,0.0,71.0,high
495.0,11.04,0.0,1.6,0.0,75.0,0.0,65.0,high
496.0,10.46,0.0,0.3,0.0,32.0,0.0,106.0,low
497.0,8.75,0.0,0.0,0.0,66.0,0.0,16.0,high
498.0,13.79,0.0,0.0,0.0,102.0,0.0,70.0,high
499.0,9.83,0.0,3.5,0.0,35.0,0.0,108.0,high
500.0,23.25,0.0,0.4,0.0,32.0,0.0,55.0,high
501.0,18.05,0.0,2.8,0.0,82.0,0.0,22.0,high
502.0,11.21,0.0,27.0,0.0,48.0,0.0,145.0,high
503.0,17.12,0.0,1.6,0.0,61.0,0.0,12.0,high
504.0,12.42,0.0,0.9,0.0,63.0,0.0,23.0,low
505.0,11.63,0.0,1.5,0.0,59.0,0.0,112.0,high
506.0,16.0,0.0,0.0,0.0,117.0,0.0,106.0,high
507.0,16.42,0.0,0.4,0.0,120.0,0.0,145.0,high
508.0,11.67,0.0,0.1,0.0,33.0,0.0,23.0,high
509.0,8.0,0.0,0.0,0.0,39.0,0.0,50.0,high
510.0,7.46,0.0,0.0,0.0,39.0,0.0,150.0,high
511.0,9.92,0.0,0.0,0.0,18.0,0.0,40.0,high
512.0,6.83,0.0,3.8,0.0,44.0,0.0,40.0,high
513.0,6.75,0.0,0.1,0.0,29.0,0.0,59.0,high
514.0,7.17,0.0,0.0,0.0,104.0,0.0,136.0,low
515.0,7.83,0.0,0.0,0.0,28.0,0.0,33.0,medium
516.0,5.91,0.0,0.0,0.0,75.0,0.0,56.0,high
517.0,3.17,0.0,0.0,0.0,35.0,0.0,33.0,high
518.0,3.0,0.0,0.0,0.0,104.0,0.0,12.0,low
519.0,3.33,0.0,0.0,0.0,62.0,0.0,112.0,high
520.0,8.21,0.0,0.0,0.0,68.0,0.0,72.0,low
521.0,6.08,0.0,0.0,0.0,96.0,0.0,22.0,low
522.0,3.83,0.0,0.0,0.0,111.0,0.0,108.0,high
523.0,5.41,0.0,0.0,0.0,114.0,0.0,85.0,high
524.0,8.29,0.0,0.0,0.0,110.0,0.0,83.0,high
525.0,6.5,0.0,4.4,0.0,46.0,0.0,61.0,high
526.0,7.96,0.0,2.3,0.0,49.0,0.0,95.0,high
527.0,9.08,0.0,0.0,0.0,96.0,0.0,151.0,high
528.0,9.62,0.0,0.0,0.0,104.0,0.0,31.0,high
529.0,14.0,0.0,0.2,0.0,64.0,0.0,91.0,high
530.0,2.79,0.0,7.8,0.0,64.0,0.0,35.0,high
531.0,8.42,0.0,0.0,0.0,97.0,0.0,23.0,medium
532.0,10.37,0.0,1.6,0.0,64.0,0.0,139.0,high
533.0,21.5,0.0,1.6,0.0,101.0,0.0,152.0,high
534.0,23.42,0.0,0.9,0.0,104.0,0.0,83.0,high
535.0,12.54,0.0,1.9,0.0,71.0,0.0,57.0,high
536.0,16.04,0.0,0.8,0.0,88.0,0.0,110.0,high
537.0,13.67,0.0,0.2,0.0,101.0,0.0,85.0,high
538.0,16.66,0.0,0.3,0.0,87.0,0.0,59.0,high
539.0,25.29,0.0,0.0,0.0,59.0,0.0,105.0,high
540.0,18.79,0.0,0.2,0.0,59.0,0.0,30.0,high
541.0,14.33,0.0,0.0,0.0,160.0,0.0,105.0,high
542.0,11.92,0.0,0.0,0.0,59.0,0.0,112.0,high
543.0,12.79,0.0,0.6,0.0,101.0,0.0,74.0,high
544.0,6.42,0.0,0.0,0.0,43.0,0.0,34.0,high
545.0,7.12,0.0,0.0,0.0,96.0,0.0,73.0,high
546.0,11.17,0.0,0.0,0.0,118.0,0.0,62.0,high
547.0,17.5,0.0,0.0,0.0,110.0,0.0,153.0,high
548.0,12.87,0.0,0.0,0.0,103.0,0.0,85.0,high
549.0,10.08,0.0,0.0,0.0,59.0,2.0,94.0,high
550.0,7.79,0.0,0.0,0.0,56.0,0.0,36.0,high
551.0,5.46,0.0,0.0,0.0,30.0,0.0,154.0,high
552.0,3.13,0.0,0.0,0.0,30.0,0.0,75.0,high
553.0,4.67,0.0,0.0,0.0,81.0,0.0,94.0,high
554.0,4.63,0.0,9.0,0.0,97.0,0.0,75.0,high
555.0,7.5,0.0,4.5,0.0,47.0,0.0,94.0,high
556.0,5.71,0.0,0.0,0.0,104.0,0.0,83.0,high
557.0,4.75,0.0,0.0,0.0,50.0,0.0,155.0,high
558.0,5.54,0.0,4.3,0.0,67.0,0.0,92.0,high
559.0,8.0,0.0,3.4,0.0,46.0,0.0,88.0,high
560.0,5.79,0.0,0.0,1.0,120.0,0.0,81.0,high
561.0,1.87,0.0,0.0,0.0,80.0,0.0,58.0,high
562.0,4.54,0.0,0.0,0.0,43.0,0.0,36.0,high
563.0,12.33,0.0,8.3,0.0,66.0,0.0,83.0,high
564.0,13.04,0.0,0.0,0.0,101.0,0.0,91.0,high
565.0,9.17,0.0,24.7,0.0,115.0,0.0,93.0,high
566.0,12.96,0.0,1.2,0.0,87.0,0.0,151.0,high
567.0,11.29,0.0,2.6,0.0,83.0,0.0,88.0,high
568.0,5.88,0.0,1.9,0.0,101.0,0.0,81.0,high
569.0,4.38,0.0,2.0,0.0,46.0,0.0,82.0,high
570.0,6.34,0.0,0.0,0.0,87.0,0.0,83.0,high
571.0,10.0,0.0,0.0,0.0,30.0,0.0,47.0,high
572.0,3.67,0.0,0.0,0.0,76.0,0.0,83.0,high
573.0,2.88,0.0,7.0,0.0,84.0,0.0,70.0,high
574.0,6.58,0.0,1.9,0.0,111.0,0.0,156.0,high
575.0,12.17,0.0,0.0,0.0,116.0,0.0,87.0,high
576.0,9.54,0.0,0.0,0.0,66.0,0.0,90.0,high
577.0,4.46,0.0,2.1,0.0,83.0,0.0,107.0,high
578.0,8.38,0.0,0.4,1.0,66.0,0.0,86.0,high
579.0,8.42,0.0,9.2,0.0,49.0,0.0,99.0,high
580.0,14.25,0.0,0.6,0.0,76.0,0.0,154.0,high
581.0,10.75,0.0,0.1,0.0,50.0,0.0,31.0,high
582.0,5.63,0.0,3.0,0.0,49.0,0.0,97.0,high
583.0,10.5,0.0,1.3,0.0,76.0,0.0,31.0,high
584.0,7.12,0.0,2.3,0.0,76.0,0.0,73.0,high
585.0,12.25,0.0,1.7,0.0,69.0,0.0,89.0,high
586.0,14.29,0.0,0.6,0.0,93.0,0.0,157.0,high
587.0,18.5,0.0,0.0,0.0,89.0,0.0,158.0,high
588.0,9.38,0.0,0.0,0.0,87.0,0.0,32.0,high
589.0,5.88,0.0,1.4,0.0,59.0,0.0,45.0,high
590.0,8.67,0.0,11.1,0.0,98.0,0.0,29.0,high
591.0,10.41,0.0,2.5,0.0,77.0,2.0,85.0,high
592.0,11.38,0.0,1.1,0.0,68.0,0.0,32.0,high
593.0,11.25,0.0,0.2,0.0,103.0,0.0,61.0,high
594.0,7.54,0.0,0.8,0.0,80.0,0.0,52.0,high
595.0,10.5,0.0,1.4,0.0,96.0,0.0,110.0,high
596.0,11.25,0.0,2.8,0.0,89.0,0.0,104.0,high
597.0,14.21,0.0,1.2,0.0,101.0,0.0,88.0,high
598.0,15.09,0.0,0.9,0.0,159.0,0.0,74.0,high
599.0,17.04,0.0,6.1,0.0,97.0,0.0,76.0,high
600.0,21.09,0.0,0.9,0.0,77.0,0.0,74.0,high
601.0,15.5,0.0,1.1,0.0,161.0,0.0,47.0,high
602.0,22.13,0.0,4.8,0.0,161.0,0.0,152.0,high
603.0,14.29,0.0,4.3,0.0,81.0,0.0,57.0,high
604.0,5.54,0.0,1.0,0.0,30.0,0.0,70.0,high
605.0,7.75,0.0,0.0,0.0,103.0,0.0,29.0,high
606.0,6.42,0.0,0.0,0.0,99.0,0.0,155.0,high
607.0,5.37,0.0,0.0,0.0,93.0,0.0,91.0,high
608.0,7.41,0.0,0.5,0.0,103.0,0.0,159.0,high
609.0,5.0,0.0,5.5,0.0,93.0,0.0,160.0,high
610.0,6.17,0.0,1.6,0.0,97.0,0.0,107.0,high
611.0,6.46,0.0,5.2,0.0,68.0,0.0,89.0,high
612.0,7.5,0.0,11.0,0.0,50.0,0.0,161.0,high
613.0,5.25,0.0,1.9,0.0,46.0,0.0,52.0,high
614.0,11.63,0.0,1.2,0.0,49.0,0.0,46.0,high
615.0,8.04,0.0,0.2,0.0,81.0,0.0,48.0,high
616.0,18.79,0.0,1.1,0.0,87.0,0.0,82.0,high
617.0,9.59,0.0,18.3,0.0,81.0,0.0,78.0,high
618.0,8.38,0.0,3.0,0.0,161.0,0.0,155.0,high
619.0,7.54,0.0,0.1,0.0,48.0,0.0,58.0,high
620.0,6.13,0.0,0.0,0.0,58.0,0.0,119.0,high
621.0,7.25,0.0,1.1,0.0,49.0,0.0,48.0,high
622.0,7.92,0.0,1.9,0.0,124.0,0.0,47.0,high
623.0,11.75,0.0,1.1,0.0,162.0,0.0,46.0,high
624.0,10.58,0.0,0.0,0.0,32.0,0.0,37.0,high
625.0,6.79,0.0,0.0,0.0,35.0,0.0,44.0,high
626.0,2.88,0.0,0.0,0.0,32.0,0.0,64.0,high
627.0,4.63,0.0,0.0,0.0,63.0,0.0,57.0,high
628.0,2.29,0.0,0.0,0.0,58.0,0.0,41.0,high
629.0,6.58,0.0,0.0,0.0,75.0,0.0,50.0,high
630.0,8.33,0.0,0.0,0.0,59.0,0.0,32.0,high
631.0,4.88,0.0,1.3,0.0,49.0,0.0,88.0,high
632.0,10.83,0.0,13.3,0.0,120.0,0.0,83.0,high
633.0,12.0,0.0,13.3,0.0,53.0,0.0,80.0,high
634.0,8.42,0.0,10.8,0.0,60.0,0.0,114.0,high
635.0,11.29,0.0,0.8,0.0,30.0,0.0,45.0,high
636.0,13.79,0.0,20.0,0.0,58.0,0.0,33.0,high
637.0,16.54,0.0,3.0,0.0,160.0,0.0,105.0,high
638.0,13.29,0.0,1.6,0.0,81.0,0.0,47.0,high
639.0,7.12,0.0,0.0,0.0,160.0,0.0,69.0,high
640.0,7.33,0.0,0.0,0.0,43.0,0.0,39.0,high
641.0,11.54,0.0,0.5,0.0,81.0,0.0,77.0,high
642.0,8.29,0.0,0.0,0.0,80.0,0.0,155.0,high
643.0,6.25,0.0,0.0,0.0,80.0,0.0,106.0,high
644.0,8.04,0.0,0.0,0.0,77.0,0.0,47.0,high
645.0,8.46,0.0,0.0,0.0,64.0,0.0,81.0,high
646.0,4.88,0.0,0.0,0.0,81.0,0.0,68.0,high
647.0,4.83,0.0,0.0,0.0,30.0,0.0,155.0,high
648.0,7.79,0.0,0.0,0.0,30.0,0.0,161.0,high
649.0,4.96,0.0,0.0,0.0,35.0,0.0,42.0,high
650.0,2.5,0.0,0.0,0.0,27.0,0.0,38.0,high
651.0,4.88,0.0,0.0,0.0,31.0,0.0,63.0,high
652.0,3.92,0.0,0.0,0.0,104.0,0.0,109.0,high
653.0,4.38,0.0,0.0,0.0,63.0,0.0,162.0,high
654.0,6.29,0.0,0.0,0.0,8.0,0.0,138.0,high
655.0,11.63,0.0,0.2,0.0,60.0,0.0,106.0,high
656.0,5.58,0.0,0.0,0.0,59.0,0.0,48.0,high
657.0,3.79,0.0,0.0,0.0,126.0,0.0,30.0,high
658.0,6.34,0.0,0.0,0.0,63.0,0.0,48.0,high
659.0,4.92,0.0,0.0,1.0,35.0,0.0,154.0,high
660.0,6.54,0.0,0.0,0.0,58.0,0.0,138.0,high
661.0,8.5,0.0,0.5,0.0,65.0,0.0,59.0,high
662.0,11.79,0.0,0.5,0.0,44.0,0.0,75.0,high
663.0,11.04,0.0,0.0,0.0,22.0,0.0,39.0,high
664.0,15.63,0.0,0.6,0.0,163.0,1.0,125.0,high
665.0,15.92,0.0,0.9,0.0,0.0,0.0,23.0,high
666.0,11.96,0.0,8.1,0.0,31.0,0.0,56.0,high
667.0,20.75,0.0,0.9,0.0,0.0,0.0,138.0,high
668.0,12.75,0.0,3.5,0.0,8.0,0.0,0.0,high
669.0,10.46,0.0,0.0,0.0,32.0,0.0,0.0,high
670.0,6.04,0.0,9.1,0.0,41.0,0.0,29.0,high
671.0,6.83,0.0,0.1,0.0,0.0,0.0,97.0,high
672.0,10.92,0.0,11.2,0.0,42.0,0.0,21.0,high
673.0,19.75,0.0,0.5,0.0,34.0,0.0,92.0,high
674.0,8.29,0.0,1.2,0.0,34.0,0.0,38.0,high
675.0,3.5,0.0,0.0,0.0,134.0,0.0,92.0,high
676.0,4.42,0.0,0.0,0.0,29.0,0.0,2.0,high
677.0,12.58,0.0,0.2,0.0,134.0,0.0,137.0,high
678.0,16.25,0.0,0.0,0.0,28.0,0.0,32.0,high
679.0,14.75,0.0,0.5,0.0,53.0,0.0,80.0,high
680.0,5.5,0.0,0.2,0.0,148.0,0.0,71.0,high
681.0,7.29,0.0,0.0,0.0,164.0,0.0,51.0,high
682.0,13.7,0.0,0.5,0.0,14.0,0.0,18.0,high
683.0,9.42,0.0,0.3,0.0,1.0,0.0,18.0,high
684.0,10.41,0.0,3.0,0.0,13.0,1.0,125.0,high
685.0,18.0,0.0,0.6,0.0,165.0,0.0,41.0,high
686.0,16.46,0.0,0.0,0.0,11.0,1.0,125.0,high
687.0,10.37,0.0,0.1,0.0,11.0,1.0,163.0,high
688.0,10.54,0.0,0.5,0.0,166.0,1.0,53.0,high
689.0,8.42,0.0,0.0,0.0,130.0,0.0,41.0,high
690.0,8.38,0.0,9.5,0.0,24.0,0.0,39.0,high
691.0,12.96,0.0,0.5,0.0,31.0,0.0,37.0,high
692.0,11.17,0.0,9.5,0.0,8.0,0.0,80.0,high
693.0,4.0,0.0,0.0,0.0,8.0,0.0,37.0,high
694.0,5.96,0.0,0.0,0.0,1.0,0.0,18.0,medium
695.0,5.09,0.0,0.0,0.0,22.0,0.0,20.0,high
696.0,4.88,0.0,0.0,0.0,130.0,0.0,27.0,high
697.0,7.41,0.0,0.0,0.0,157.0,0.0,37.0,high
698.0,4.71,0.0,0.0,0.0,158.0,0.0,0.0,low
699.0,8.42,0.0,0.1,0.0,0.0,0.0,0.0,high
700.0,12.96,0.0,0.0,0.0,5.0,0.0,65.0,high
701.0,10.13,0.0,0.0,0.0,128.0,0.0,45.0,high
702.0,4.79,0.0,0.0,0.0,8.0,0.0,12.0,high
703.0,8.96,0.0,0.0,0.0,163.0,1.0,125.0,high
704.0,4.17,0.0,0.0,1.0,122.0,0.0,2.0,high
705.0,13.13,0.0,19.0,0.0,31.0,0.0,120.0,high
706.0,23.67,0.0,17.0,0.0,53.0,0.0,145.0,high
707.0,20.25,0.0,1.0,0.0,148.0,0.0,41.0,high
708.0,12.67,0.0,6.2,0.0,54.0,0.0,112.0,high
709.0,16.42,0.0,1.3,1.0,53.0,0.0,139.0,high
710.0,19.67,0.0,0.3,0.0,139.0,0.0,50.0,medium
711.0,14.0,0.0,0.3,0.0,125.0,0.0,26.0,high
712.0,20.0,0.0,7.8,0.0,61.0,1.0,19.0,high
713.0,28.91,0.0,1.2,0.0,63.0,0.0,73.0,high
714.0,16.54,0.0,0.4,0.0,6.0,0.0,138.0,high
715.0,9.59,0.0,1.2,0.0,148.0,0.0,120.0,high
716.0,15.92,0.0,0.9,0.0,166.0,0.0,44.0,high
717.0,9.87,0.0,5.3,0.0,34.0,0.0,39.0,medium
718.0,16.08,0.0,0.3,0.0,121.0,0.0,9.0,high
719.0,10.41,0.0,0.0,0.0,125.0,0.0,113.0,low
720.0,5.71,0.0,0.0,0.0,37.0,1.0,164.0,medium
721.0,9.33,0.0,0.0,0.0,167.0,1.0,165.0,high
722.0,4.92,0.0,0.0,0.0,152.0,1.0,121.0,high
723.0,7.0,0.0,5.1,0.0,168.0,1.0,134.0,high
724.0,12.38,0.0,6.0,0.0,132.0,1.0,163.0,high
725.0,11.92,0.0,3.4,0.0,11.0,1.0,148.0,high
726.0,7.79,0.0,0.0,0.0,169.0,0.0,2.0,high
727.0,13.62,0.0,0.0,0.0,170.0,1.0,166.0,high
728.0,28.79,0.0,10.8,0.0,170.0,2.0,129.0,high
729.0,27.79,0.0,0.0,0.0,171.0,0.0,26.0,medium
730.0,23.45,0.0,0.0,3.0,172.0,3.0,167.0,low
731.0,20.75,0.0,3.9,3.0,172.0,3.0,167.0,high
732.0,13.83,0.0,12.5,3.0,172.0,3.0,167.0,high
733.0,8.54,0.0,6.4,3.0,172.0,3.0,167.0,high
734.0,13.08,0.0,1.2,3.0,172.0,3.0,167.0,high
735.0,20.91,0.0,0.0,3.0,172.0,3.0,167.0,high
736.0,16.75,0.0,0.0,3.0,172.0,3.0,167.0,high
737.0,16.83,0.0,0.0,3.0,172.0,3.0,167.0,high
738.0,21.67,0.0,0.0,3.0,172.0,3.0,167.0,high
739.0,19.38,0.0,0.0,3.0,172.0,3.0,167.0,medium
740.0,9.79,0.0,0.0,3.0,172.0,3.0,167.0,high
741.0,3.96,0.0,6.0,3.0,172.0,3.0,167.0,high
742.0,5.21,0.0,0.0,3.0,172.0,3.0,167.0,high
743.0,10.46,0.0,0.0,3.0,172.0,3.0,167.0,high
744.0,9.17,0.0,3.6,3.0,172.0,3.0,167.0,high
745.0,12.58,0.0,0.1,3.0,172.0,3.0,167.0,high
746.0,15.37,0.0,0.0,3.0,172.0,3.0,167.0,high
747.0,21.5,0.0,0.0,3.0,172.0,3.0,167.0,high
748.0,23.79,0.0,0.0,3.0,172.0,3.0,167.0,high
749.0,19.62,0.0,0.8,3.0,172.0,3.0,167.0,high
750.0,13.83,0.0,0.0,3.0,172.0,3.0,167.0,high
751.0,11.92,0.0,0.0,3.0,172.0,3.0,167.0,high
752.0,2.17,0.0,0.0,3.0,172.0,3.0,167.0,high
753.0,3.04,0.0,0.0,3.0,172.0,3.0,167.0,high
754.0,8.92,0.0,0.0,3.0,172.0,3.0,167.0,high
755.0,8.38,0.0,0.0,3.0,172.0,3.0,167.0,high
756.0,1.63,0.0,0.0,3.0,172.0,3.0,167.0,high
757.0,1.33,0.0,0.0,3.0,172.0,3.0,167.0,high
758.0,7.41,0.0,7.6,3.0,172.0,3.0,167.0,medium
759.0,19.62,0.0,0.6,3.0,172.0,3.0,167.0,high
760.0,11.83,0.0,1.3,3.0,172.0,3.0,167.0,low
761.0,14.04,0.0,0.4,3.0,172.0,3.0,167.0,medium
762.0,15.16,0.0,0.6,3.0,172.0,3.0,167.0,high
763.0,8.67,0.0,0.2,3.0,172.0,3.0,167.0,high
764.0,9.13,0.0,7.0,3.0,172.0,3.0,167.0,high
765.0,22.0,0.0,32.0,3.0,172.0,3.0,167.0,low
766.0,20.25,0.0,12.0,3.0,172.0,3.0,167.0,high
767.0,11.83,0.0,0.0,3.0,172.0,3.0,167.0,low
768.0,10.37,0.0,0.7,3.0,172.0,3.0,167.0,high
769.0,16.88,0.0,5.3,3.0,172.0,3.0,167.0,high
770.0,15.67,0.0,0.0,3.0,172.0,3.0,167.0,high
771.0,6.79,0.0,0.0,3.0,172.0,3.0,167.0,low
772.0,5.21,0.0,0.0,3.0,172.0,3.0,167.0,high
773.0,12.83,0.0,7.2,3.0,172.0,3.0,167.0,high
774.0,19.17,0.0,6.3,3.0,172.0,3.0,167.0,high
775.0,15.5,0.0,0.0,3.0,172.0,3.0,167.0,high
776.0,13.54,0.0,0.0,3.0,172.0,3.0,167.0,low
777.0,7.83,0.0,0.0,3.0,172.0,3.0,167.0,high
778.0,10.34,0.0,0.0,3.0,172.0,3.0,167.0,high
779.0,14.54,0.0,0.0,3.0,172.0,3.0,167.0,high
780.0,9.92,0.0,0.0,3.0,172.0,3.0,167.0,high
781.0,8.5,0.0,0.0,3.0,172.0,3.0,167.0,high
782.0,5.5,0.0,0.0,3.0,172.0,3.0,167.0,high
783.0,9.33,0.0,0.0,3.0,172.0,3.0,167.0,high
784.0,13.75,0.0,0.0,3.0,172.0,3.0,167.0,high
785.0,11.46,0.0,0.0,3.0,172.0,3.0,167.0,high
786.0,19.25,0.0,0.0,3.0,172.0,3.0,167.0,high
787.0,12.5,0.0,0.0,3.0,172.0,3.0,167.0,medium
788.0,16.46,0.0,0.0,3.0,172.0,3.0,167.0,high
789.0,16.21,0.0,0.0,0.0,167.0,0.0,21.0,high
790.0,15.83,0.0,0.1,0.0,21.0,0.0,51.0,high
791.0,14.46,0.0,0.3,0.0,158.0,0.0,162.0,high
792.0,14.42,0.0,4.0,0.0,42.0,0.0,22.0,high
793.0,20.21,0.0,2.3,0.0,48.0,0.0,45.0,high
794.0,9.96,0.0,0.2,0.0,28.0,0.0,92.0,high
795.0,17.88,0.0,0.0,0.0,63.0,0.0,38.0,high
796.0,17.5,0.0,1.0,0.0,42.0,0.0,43.0,high
797.0,13.33,0.0,3.7,0.0,147.0,0.0,38.0,high
798.0,17.33,0.0,0.5,0.0,24.0,0.0,22.0,high
799.0,5.66,0.0,0.0,0.0,129.0,1.0,116.0,high
800.0,6.67,0.0,0.1,0.0,28.0,0.0,168.0,high
801.0,11.46,0.0,0.7,0.0,34.0,1.0,126.0,high
802.0,13.92,0.0,0.1,0.0,18.0,0.0,72.0,high
803.0,14.25,0.0,18.5,0.0,47.0,0.0,92.0,high
804.0,16.62,0.0,2.0,0.0,61.0,0.0,106.0,high
805.0,13.17,0.0,4.7,0.0,14.0,0.0,106.0,high
806.0,12.42,0.0,0.0,0.0,48.0,0.0,106.0,high
807.0,9.54,0.0,14.8,0.0,158.0,0.0,51.0,high
